Quadrat von	 936 = 876096
Quadrat von	 937 = 877969
Quadrat von	 938 = 879844
Quadrat von	 939 = 881721
Quadrat von	 940 = 883600
Quadrat von	 941 = 885481
Quadrat von	 942 = 887364
Quadrat von	 943 = 889249
Quadrat von	 944 = 891136
Quadrat von	 945 = 893025
Quadrat von	 946 = 894916
Quadrat von	 947 = 896809
Quadrat von	 948 = 898704
Quadrat von	 949 = 900601
Quadrat von	 950 = 902500
Quadrat von	 951 = 904401
Quadrat von	 952 = 906304
Quadrat von	 953 = 908209
Quadrat von	 954 = 910116
Quadrat von	 955 = 912025
Quadrat von	 956 = 913936
Quadrat von	 957 = 915849
Quadrat von	 958 = 917764
Quadrat von	 959 = 919681
Quadrat von	 960 = 921600
Quadrat von	 961 = 923521
Quadrat von	 962 = 925444
Quadrat von	 963 = 927369
Quadrat von	 964 = 929296
Quadrat von	 965 = 931225
Quadrat von	 966 = 933156
Quadrat von	 967 = 935089
Quadrat von	 968 = 937024
Quadrat von	 969 = 938961
Quadrat von	 970 = 940900
Quadrat von	 971 = 942841
Quadrat von	 972 = 944784
Quadrat von	 973 = 946729
Quadrat von	 974 = 948676
Quadrat von	 975 = 950625
Quadrat von	 976 = 952576
Quadrat von	 977 = 954529
Quadrat von	 978 = 956484
Quadrat von	 979 = 958441
Quadrat von	 980 = 960400
Quadrat von	 981 = 962361
Quadrat von	 982 = 964324
Quadrat von	 983 = 966289
Quadrat von	 984 = 968256
Quadrat von	 985 = 970225
Quadrat von	 986 = 972196
Quadrat von	 987 = 974169
Quadrat von	 988 = 976144
Quadrat von	 989 = 978121
Quadrat von	 990 = 980100
Quadrat von	 991 = 982081
Quadrat von	 992 = 984064
Quadrat von	 993 = 986049
Quadrat von	 994 = 988036
Quadrat von	 995 = 990025
Quadrat von	 996 = 992016
Quadrat von	 997 = 994009
Quadrat von	 998 = 996004
Quadrat von	 999 = 998001
Quadrat von	1000 = 1000000
